movieId,user_tags_top10
338,virtual reality|1990s|can't remember|russell crowe|serial killer|android|artificial intelligence|boring|brett leonard|clv
339,sandra bullock|feel good movie|chick flick|romance|mistaken identity|bill pullman|coma|romantic comedy|bechdel test:fail|chemistry between actors
340,a list|bullying|can't remember|child|kevin pederast|vietnam veteran
341,actor|audition|culture clash|dating|daughter|family|generation gap|immigrant|interracial romance|mina shum
342,australian|bittersweet|comedy|quirky|abba|australia|friendship|wedding|becoming an adult|toni collette
343,camp|club|friends|summer|summer school|to see: kites for kiddos|woman director
344,jim carrey|comedy|goofy|dumb|silly fun|stupid as hell|jim carrey being jim carrey|very dumb|very funny|1990s
345,australia|gay|queer|transgender|road trip|lgbt|musical|road movie|drag queens|homosexuality
346,musicians|beatles|2020 relook|body painting|boyfriend girlfriend|hamburg germany|hofner bass guitar|nudity (topless)|photo|red-light disctrict
347,roman polanski|erotic|bdsm|disturbing|nudity (topless)|passionate|hugh grant|nudity (topless - notable)|black comedy|cruise
348,woody allen|broadway|john cusack|johnny depp|oscar (best supporting actress)|playwright|1920s|1930s|author|clv
349,cia|harrison ford|jack ryan|tom clancy|conspiracy|drug cartels|colombia|tense|action|anne archer
350,susan sarandon|john grisham|tommy lee jones|lawyer|based on a book|courtroom|lawyer as protagonist|lawyers|southern theme|123
351,interracial romance|jazz|can't remember|children|clv|daughter|directorial debut|friendship|housekeeper|jessie nelson
352,1970s|black people|brooklyn|child's point of view|clv|dvd-video|dysfunctional family|jazz musician|parenthood|poverty
353,dark hero|gothic|cult film|revenge|bittersweet|film noir|stylized|great soundtrack|gritty|halloween
354,baseball|historical figure|nudity (topless - brief)|nudity (topless)|sport|sports|tommy lee jones
355,based on a tv show|animation remade as live action|john goodman|rick moranis|halle berry|sitcom|adoption|bad mother-in-law|best friend|brian levant
356,tom hanks|inspirational|classic|bittersweet|comedy|vietnam war|drama|touching|emotional|historical
357,hugh grant|british|comedy|wedding|romance|chick flick|funeral|rowan atkinson|relationships|witty
358,racism|college|athletic scholarship|black militant|clv|date rape|eh - took me two watches to kinda like it|resentment|school shooting|thought provoking
359,independent film|jail|love|puerto rican|theft|woman director
360,adversary|experience|newspaper|reporter|seen 2014
361,lottery|andrew bergman|bridget fonda|feel good movie|nicolas cage|rosie perez|a list|adultery|can't remember|chick flick
362,adventure|animals|jude law|jungle|rudyard kipling|adapted from:book|author:rudyard kipling|bad remake|based on a book|bear
363,biography|documentary|movie business|nazis|propaganda|artists' life|filmmaker|filmmaking|german|holocaust
364,disney|animation|coming of age|animals|musical|soundtrack|africa|lions|father-son relationship|talking animals
365,keanu reeves|70mm|anamorphic blow-up|arri system 765|bridget fonda|buddha|buddhism|reincarnation|alex wiesendanger|bernardo bertolucci
366,robert englund|freddy krueger|heather langenkamp|wes craven|movie business|self-referential|alternate dimension|alternate reality|cameos|celebrity
367,jim carrey|comedy|cartoonish|hilarious|cameron diaz|superhero|comic book|funny|goofy|jim carrey being jim carrey
368,mel gibson|poker|jodie foster|con men|gambling|james garner|western|adapted from:tv series|alfred molina|attempted robbery
369,biography|1920s|1930s|alcohol|biopics|clv|flashback|independent film|manhattan|new york
370,comedy|parody|leslie nielsen|hilarious|leslie neilsen|peter segal|police|screwball|sequel|zaz
371,journalism|clv|hitz|jim's list|murder|new york|news media|newspaper|research|reviewed
372,winona ryder|ethan hawke|generation x|janeane garofalo|ben stiller|romance|slackers|steve zahn|1990s|2020 relook
373,neo-noir|dennis hopper|film noir|nicolas cage|assassin|hitman|j.t. walsh|john dahl|neo noir|wyoming
374,children|macaulay culkin|comedy|adapted from:comic|affluenza|childhood|donald petrie|family|fantasy|fun
375,independent film|marriage|mother|pain|worrying
376,kevin bacon|meryl streep|river|hostage|rafting|vacation|wilderness|bank robber|birthday|boat
377,keanu reeves|action|sandra bullock|thriller|tense|bomb|explosions|action packed|chase|intense
378,politics|charming|clv|love|prospect preferred|speech writer|whimsical
379,time travel|jean-claude van damme|jean claude van damme|mia sara|nudity (full frontal)|peter hyams|time-travel|alternative reality|can't remember|clv
380,arnold schwarzenegger|arnold|action|espionage|comedy|spies|funny|james cameron|jamie lee curtis|terrorism
381,alcoholism|addiction|love|meg ryan|touching|a list|alcoholic|andy garcia|co-dependancy|drinking
382,werewolf|jack nicholson|adultery|bite|blood|can't remember|classic|clv|david schwimmer|deer
383,biography|dennis quaid|gene hackman|kevin costner|a list|can't remember|clv|deputy sheriff|doc holliday|gambling
384,action|blackmail|cia|crime|entirely dialogue|intelligent|judge|thriller
385,dublin|friendship|gay|ireland|middle age|suri krishnamma|theater
386,celebrity|escape|homecoming|hospital|hostage|loss of loved one|masked man|media|popularity|teenage girl
387,blast|clv|drug crime|drugs|fbi|private detective|violence
388,brian sloan|gay|raoul o'connell|robert lee king
389,gerard depardieu|gérard depardieu|law court|period piece|yves angelo
390,campy|hallucinatory|kidnapping|quotable|sexual|exploitation|tura satana|atmospheric|camp|cars
391,clv|family relationships|fear|gospel singer|nude black women|nudity (topless)|relationship
392,stop motion|to see
393,video game adaptation|jean-claude van damme|fighting|video game|based on a video game|dictator|martial arts|adapted from:game|campy|kylie minogue
394,underrated|basement|blood|blood splatter|hitman|jason priestley|less than 300 ratings|murder|wound|yoga
395,less than 300 ratings|not at library
396,bank robbery|independent film|prank
397,b movie|cult film|mannequin|supernatural|wood
398,animation filmmaking|dvd-video
399,bank|bus station|cadillac|money|robbery
400,fatal attraction|obsession|tragic event|widow
402,satire|television
403,mexican
404,malcolm x|politics
405,crappy sequel|franchise|immortality|sword fight|clv|good and bad|immortals|japan|mako|morocco
407,lovecraftian|john carpenter|lovecraftian mythology|sam neill|protagonist is writer|lovecraft|bd-r|church|horror writer|meta-movie
408,bull riding|cowboy|independent film|luke perry|rodeo|sg
409,basketball|sport|sports|tupac shakur
410,black comedy|quirky|gothic|dark comedy|adolescence|christina ricci|family|stupid|christopher lloyd|raul julia
411,stand-up comedy
412,19th century|costume drama|based on a book|edith wharton|martin scorsese|michelle pfeiffer|period piece|daniel day-lewis|society|100 essential female performances
413,comedy|rock and roll|crap|cult film|f|fraser|heavy metal|hostage|michael lehmann|radio station
414,kevin bacon|sports|africa|basketball|basketball in african villiage|college basketball|comedy|funny|great writing|life lessons learned..through humor.
415,can't remember|cops|gangster|police stakeout|staatsanwältin|stakeout
416,nudity (topless)|andie macdowell|blonde woman|clv|drew barrymore|fast draw|gun fu|mary stuart masterson|pistol duel|repetitive
417,whit stillman|criterion|quotable dialogue|barcelona|spain|1980's|american expatriates|barcelona spain|bd-r|cerebral
418,medieval times|special|struggle|success
419,based on a tv show|arkansas|based on tv series|beverly hills|billionaire|classic remake|funny|hillbillies|hillbilly|oil
420,sequel|amusement park|beverly hills|buddy comedy|car chase|carousel|clv|comedy|counterfeit|detective
421,animal:horse|country life|horse|sean bean lives|woman director
422,thriller|blindness|clv|disability|killer|nudity (topless - brief)|nudity (topless)
423,jeff bridges|tommy lee jones|bomb attack|bomb planting|boston|easily confused with other movie(s) (title)|forest whitaker|irish|action|anarchist
424,basketball|clv|college|college basketball|shaquille o'neal|sport|sports|william friedkin
425,affective disorder|amazon|dvd-video|dysfunctional marriage|history|mental illness|nuclear missile|nymphomaniac|oscar (best actress)|prospect preferred
426,remake|alien|alien infection|alien invasion|aliens|cinematographer:bojan bazelli|distrust|doppelgangers|doppelgänger|emotionless
427,obsession|nudity (topless - notable)|80s|doctors|erotic thriller|bizarre|captivity|car accident|doctor|dream
428,robert de niro|mafia|father-son relationship|coming of age|gangsters|new york|1960s|italian|peer presssure|al pacino
429,adam resnick
430,beach|calendar|california|coming of age|diner|hollywood|john whitesell|marijuana|movie star|narration
431,al pacino|gangster|gangsters|organized crime|mafia|nudity (topless)|sean penn|brian de palma|romance|crime
432,billy crystal|jack palance|lame|sequel|treasure hunt|birthday|cowboy|daniel stern|friendship bracelet|gold
433,short-term memory loss|best comedy of '90|mick jackson
434,mountain climbing|sylvester stallone|action packed|clint eastwood|renny harlin|ei muista|john lithgow|kickass action flick|money|thriller
435,aliens|dan aykroyd|stupid|based on a tv show|coen brothers|alien invasion|saturday night live|snl|steve barron|alien life-form
436,psychology|group therapy|mental illness|therapist|brad dourif|bruce willis|california|car chase|clv|color blindness
437,chevy chase|infra red|jumper cable|michael ritchie|photo album epilogue|rude waiter|sitcom|winging into a wall
438,cowboy|gregg champion
439,divorce|drugs|filmmaking|independent film|psychological drama
440,politics|conspiracy theory|kevin kline|sigourney weaver|chick flick|romance|comedy|light|us president|be satisfied with your life little man
441,high school|1970s|drugs|nostalgic|quirky|matthew mcconaughey|small town|highly quotable|high school life|marijuana
442,dystopia|sylvester stallone|wesley snipes|time travel|sandra bullock|action|comedy|dumb dystopia|funny|hilarious
443,surfing|documentary
444,lesbian|queer|uma thurman|based on a book|cowgirl|hitchhiking|lbgt|lgbt|nudity (full frontal - brief)|transvestism
445,spoof|parody|carl reiner|private detective
446,china|gong li|gay|homosexuality|child abuse|leslie cheung|opera|backstage|chen kaige|china culture
448,isabella rossellini|jeff bridges|psychology|airplane crash|cheating death|death|depression|accident|benicio del toro|boring
449,hip hop|mockumentary|spoof|rap|hip-hop|musician|parody
450,college student|law school|2020 relook|alek keshishian|bum|feel-good|harvard law school|homeless|homeless person|homelessness
451,nudity (topless - notable)|clv|confrontation|film noir|funeral|gambling|grifter|hulu|liquor|murder
452,john irvin
453,michael j. fox|concierge|gabrielle anwar|barry sonnenfeld|deception|hotel|hotels|lover (female)|michael tucker|mistress
454,lawyers|john grisham|tom cruise|thriller|courtroom|gene hackman|based on a book|fbi|law|lawyer as protagonist
455,family|kids and family|whale|adventure|children|freedom|human animal relationship|aftercreditsstinger|amusement park|animal:orca
456,chess|drugs|drug dealer|poverty|samuel l. jackson|black|board game|boaz yakin|childhood trauma|crime
457,harrison ford|tommy lee jones|thriller|action|suspense|chase|tense|crime|police investigation|paranoid
458,70mm|anamorphic blow-up|apache|cavalry|clv|gene hackman|geronimo|historical|historical figure|history
459,clv|cuckold|exploding truck|garbage dump|remake|sexual torture|suicide by hanging
460,howard deutch|ted danson
461,lesbian|chicago|homosexuality|independent film|lesbian director|lesbian relationship|lgbt|nudity (topless)|teddy award|woman director
462,africa|difficult to find it|golf
464,jean-claude van damme|john woo|lance henriksen|new orleans|action|asiaten in hollywood|bad!|clv|drifter|human prey
465,vietnam war|biography|cinematographer:robert richardson|dog|immigrant experience|oliver stone|vietnam
466,parody|comedy|charlie sheen|silly|cool|onderbroekenlol|over the top|secret agent|watch again|zaz
467,nudity (topless - notable)|nudity (topless)|best friend|independent film|sleepover
468,british|british comedy|comedy|drama|hugh grant|bibliothek|cartographer|etaege|funny|gentle
469,antonio banderas|meryl streep|winona ryder|based on a book|central and south america|coup d'etat|domestic violence|dvd|estate|family estate
