movieId,title,clean_title,year,genres,genres_list,primary_genre,genre_count
277,Miracle on 34th Street (1994),Miracle on 34th Street,1994,Drama,Drama,Drama,1
278,Miami Rhapsody (1995),Miami Rhapsody,1995,Comedy,Comedy,Comedy,1
279,My Family (1995),My Family,1995,Drama,Drama,Drama,1
280,Murder in the First (1995),Murder in the First,1995,Drama|Thriller,Drama Thriller,Drama,2
281,Nobody's Fool (1994),Nobody's Fool,1994,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
282,Nell (1994),Nell,1994,Drama,Drama,Drama,1
283,New Jersey Drive (1995),New Jersey Drive,1995,Crime|Drama,Crime Drama,Crime,2
284,New York Cop (Nyû Yôku no koppu) (1993),New York Cop (Nyû Yôku no koppu),1993,Action|Crime,Action Crime,Action,2
285,Beyond Bedlam (1993),Beyond Bedlam,1993,Drama|Horror,Drama Horror,Drama,2
286,Nemesis 2: Nebula (1995),Nemesis 2: Nebula,1995,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Action,3
287,Nina Takes a Lover (1994),Nina Takes a Lover,1994,Comedy|Romance,Comedy Romance,Comedy,2
288,Natural Born Killers (1994),Natural Born Killers,1994,Action|Crime|Thriller,Action Crime Thriller,Action,3
289,Only You (1994),Only You,1994,Comedy|Romance,Comedy Romance,Comedy,2
290,Once Were Warriors (1994),Once Were Warriors,1994,Crime|Drama,Crime Drama,Crime,2
292,Outbreak (1995),Outbreak,1995,Action|Drama|Sci-Fi|Thriller,Action Drama Sci-Fi Thriller,Action,4
293,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Léon: The Professional (a.k.a. The Professional) (Léon),1994,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Action,4
294,"Perez Family, The (1995)","Perez Family, The",1995,Comedy|Romance,Comedy Romance,Comedy,2
295,"Pyromaniac's Love Story, A (1995)","Pyromaniac's Love Story, A",1995,Comedy|Romance,Comedy Romance,Comedy,2
296,Pulp Fiction (1994),Pulp Fiction,1994,Comedy|Crime|Drama|Thriller,Comedy Crime Drama Thriller,Comedy,4
297,Panther (1995),Panther,1995,Drama,Drama,Drama,1
298,Pushing Hands (Tui shou) (1992),Pushing Hands (Tui shou),1992,Drama,Drama,Drama,1
299,Priest (1994),Priest,1994,Drama,Drama,Drama,1
300,Quiz Show (1994),Quiz Show,1994,Drama,Drama,Drama,1
301,Picture Bride (Bijo photo) (1994),Picture Bride (Bijo photo),1994,Drama|Romance,Drama Romance,Drama,2
302,"Queen Margot (Reine Margot, La) (1994)","Queen Margot (Reine Margot, La)",1994,Drama|Romance,Drama Romance,Drama,2
303,"Quick and the Dead, The (1995)","Quick and the Dead, The",1995,Action|Thriller|Western,Action Thriller Western,Action,3
304,Roommates (1995),Roommates,1995,Comedy|Drama,Comedy Drama,Comedy,2
305,Ready to Wear (Pret-A-Porter) (1994),Ready to Wear (Pret-A-Porter),1994,Comedy,Comedy,Comedy,1
306,Three Colors: Red (Trois couleurs: Rouge) (1994),Three Colors: Red (Trois couleurs: Rouge),1994,Drama,Drama,Drama,1
307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Three Colors: Blue (Trois couleurs: Bleu),1993,Drama,Drama,Drama,1
308,Three Colors: White (Trzy kolory: Bialy) (1994),Three Colors: White (Trzy kolory: Bialy),1994,Comedy|Drama,Comedy Drama,Comedy,2
309,"Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)","Red Firecracker, Green Firecracker (Pao Da Shuang Deng)",1994,Drama,Drama,Drama,1
310,Rent-a-Kid (1995),Rent-a-Kid,1995,Comedy,Comedy,Comedy,1
311,Relative Fear (1994),Relative Fear,1994,Horror|Thriller,Horror Thriller,Horror,2
312,Stuart Saves His Family (1995),Stuart Saves His Family,1995,Comedy,Comedy,Comedy,1
313,"Swan Princess, The (1994)","Swan Princess, The",1994,Animation|Children,Animation Children,Animation,2
314,"Secret of Roan Inish, The (1994)","Secret of Roan Inish, The",1994,Children|Drama|Fantasy|Mystery,Children Drama Fantasy Mystery,Children,4
315,"Specialist, The (1994)","Specialist, The",1994,Action|Drama|Thriller,Action Drama Thriller,Action,3
316,Stargate (1994),Stargate,1994,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Action,3
317,"Santa Clause, The (1994)","Santa Clause, The",1994,Comedy|Drama|Fantasy,Comedy Drama Fantasy,Comedy,3
318,"Shawshank Redemption, The (1994)","Shawshank Redemption, The",1994,Crime|Drama,Crime Drama,Crime,2
319,Shallow Grave (1994),Shallow Grave,1994,Comedy|Drama|Thriller,Comedy Drama Thriller,Comedy,3
320,Suture (1993),Suture,1993,Film-Noir|Thriller,Film-Noir Thriller,Film-Noir,2
321,Strawberry and Chocolate (Fresa y chocolate) (1993),Strawberry and Chocolate (Fresa y chocolate),1993,Drama,Drama,Drama,1
322,Swimming with Sharks (1995),Swimming with Sharks,1995,Comedy|Drama,Comedy Drama,Comedy,2
324,"Sum of Us, The (1994)","Sum of Us, The",1994,Comedy|Drama,Comedy Drama,Comedy,2
325,National Lampoon's Senior Trip (1995),National Lampoon's Senior Trip,1995,Comedy,Comedy,Comedy,1
326,To Live (Huozhe) (1994),To Live (Huozhe),1994,Drama,Drama,Drama,1
327,Tank Girl (1995),Tank Girl,1995,Action|Comedy|Sci-Fi,Action Comedy Sci-Fi,Action,3
328,Tales from the Crypt Presents: Demon Knight (1995),Tales from the Crypt Presents: Demon Knight,1995,Horror|Thriller,Horror Thriller,Horror,2
329,Star Trek: Generations (1994),Star Trek: Generations,1994,Adventure|Drama|Sci-Fi,Adventure Drama Sci-Fi,Adventure,3
330,Tales from the Hood (1995),Tales from the Hood,1995,Action|Crime|Horror,Action Crime Horror,Action,3
331,Tom & Viv (1994),Tom & Viv,1994,Drama,Drama,Drama,1
332,Village of the Damned (1995),Village of the Damned,1995,Horror|Sci-Fi,Horror Sci-Fi,Horror,2
333,Tommy Boy (1995),Tommy Boy,1995,Comedy,Comedy,Comedy,1
334,Vanya on 42nd Street (1994),Vanya on 42nd Street,1994,Drama,Drama,Drama,1
335,Underneath (1995),Underneath,1995,Mystery|Thriller,Mystery Thriller,Mystery,2
336,"Walking Dead, The (1995)","Walking Dead, The",1995,Drama|War,Drama War,Drama,2
337,What's Eating Gilbert Grape (1993),What's Eating Gilbert Grape,1993,Drama,Drama,Drama,1
338,Virtuosity (1995),Virtuosity,1995,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Action,3
339,While You Were Sleeping (1995),While You Were Sleeping,1995,Comedy|Romance,Comedy Romance,Comedy,2
340,"War, The (1994)","War, The",1994,Adventure|Drama|War,Adventure Drama War,Adventure,3
341,Double Happiness (1994),Double Happiness,1994,Drama,Drama,Drama,1
342,Muriel's Wedding (1994),Muriel's Wedding,1994,Comedy,Comedy,Comedy,1
343,"Baby-Sitters Club, The (1995)","Baby-Sitters Club, The",1995,Children,Children,Children,1
344,Ace Ventura: Pet Detective (1994),Ace Ventura: Pet Detective,1994,Comedy,Comedy,Comedy,1
345,"Adventures of Priscilla, Queen of the Desert, The (1994)","Adventures of Priscilla, Queen of the Desert, The",1994,Comedy|Drama,Comedy Drama,Comedy,2
346,Backbeat (1993),Backbeat,1993,Drama|Musical,Drama Musical,Drama,2
347,Bitter Moon (1992),Bitter Moon,1992,Drama|Film-Noir|Romance,Drama Film-Noir Romance,Drama,3
348,Bullets Over Broadway (1994),Bullets Over Broadway,1994,Comedy,Comedy,Comedy,1
349,Clear and Present Danger (1994),Clear and Present Danger,1994,Action|Crime|Drama|Thriller,Action Crime Drama Thriller,Action,4
350,"Client, The (1994)","Client, The",1994,Drama|Mystery|Thriller,Drama Mystery Thriller,Drama,3
351,"Corrina, Corrina (1994)","Corrina, Corrina",1994,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
352,Crooklyn (1994),Crooklyn,1994,Comedy|Drama,Comedy Drama,Comedy,2
353,"Crow, The (1994)","Crow, The",1994,Action|Crime|Fantasy|Thriller,Action Crime Fantasy Thriller,Action,4
354,Cobb (1994),Cobb,1994,Drama,Drama,Drama,1
355,"Flintstones, The (1994)","Flintstones, The",1994,Children|Comedy|Fantasy,Children Comedy Fantasy,Children,3
356,Forrest Gump (1994),Forrest Gump,1994,Comedy|Drama|Romance|War,Comedy Drama Romance War,Comedy,4
357,Four Weddings and a Funeral (1994),Four Weddings and a Funeral,1994,Comedy|Romance,Comedy Romance,Comedy,2
358,Higher Learning (1995),Higher Learning,1995,Drama,Drama,Drama,1
359,I Like It Like That (1994),I Like It Like That,1994,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
360,I Love Trouble (1994),I Love Trouble,1994,Action|Comedy,Action Comedy,Action,2
361,It Could Happen to You (1994),It Could Happen to You,1994,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
362,"Jungle Book, The (1994)","Jungle Book, The",1994,Adventure|Children|Romance,Adventure Children Romance,Adventure,3
363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)","Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die)",1993,Documentary,Documentary,Documentary,1
364,"Lion King, The (1994)","Lion King, The",1994,Adventure|Animation|Children|Drama|Musical|IMAX,Adventure Animation Children Drama Musical IMAX,Adventure,6
365,Little Buddha (1993),Little Buddha,1993,Drama,Drama,Drama,1
366,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)","Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A)",1994,Drama|Horror|Mystery|Thriller,Drama Horror Mystery Thriller,Drama,4
367,"Mask, The (1994)","Mask, The",1994,Action|Comedy|Crime|Fantasy,Action Comedy Crime Fantasy,Action,4
368,Maverick (1994),Maverick,1994,Adventure|Comedy|Western,Adventure Comedy Western,Adventure,3
369,Mrs. Parker and the Vicious Circle (1994),Mrs. Parker and the Vicious Circle,1994,Drama,Drama,Drama,1
370,Naked Gun 33 1/3: The Final Insult (1994),Naked Gun 33 1/3: The Final Insult,1994,Action|Comedy,Action Comedy,Action,2
371,"Paper, The (1994)","Paper, The",1994,Comedy|Drama,Comedy Drama,Comedy,2
372,Reality Bites (1994),Reality Bites,1994,Comedy|Drama|Romance,Comedy Drama Romance,Comedy,3
373,Red Rock West (1992),Red Rock West,1992,Thriller,Thriller,Thriller,1
374,Richie Rich (1994),Richie Rich,1994,Children|Comedy,Children Comedy,Children,2
375,Safe Passage (1994),Safe Passage,1994,Drama,Drama,Drama,1
376,"River Wild, The (1994)","River Wild, The",1994,Action|Thriller,Action Thriller,Action,2
377,Speed (1994),Speed,1994,Action|Romance|Thriller,Action Romance Thriller,Action,3
378,Speechless (1994),Speechless,1994,Comedy|Romance,Comedy Romance,Comedy,2
379,Timecop (1994),Timecop,1994,Action|Sci-Fi|Thriller,Action Sci-Fi Thriller,Action,3
380,True Lies (1994),True Lies,1994,Action|Adventure|Comedy|Romance|Thriller,Action Adventure Comedy Romance Thriller,Action,5
381,When a Man Loves a Woman (1994),When a Man Loves a Woman,1994,Drama|Romance,Drama Romance,Drama,2
382,Wolf (1994),Wolf,1994,Drama|Horror|Romance|Thriller,Drama Horror Romance Thriller,Drama,4
383,Wyatt Earp (1994),Wyatt Earp,1994,Western,Western,Western,1
384,Bad Company (1995),Bad Company,1995,Action|Crime|Drama,Action Crime Drama,Action,3
385,"Man of No Importance, A (1994)","Man of No Importance, A",1994,Drama,Drama,Drama,1
386,S.F.W. (1994),S.F.W.,1994,Drama,Drama,Drama,1
387,"Low Down Dirty Shame, A (1994)","Low Down Dirty Shame, A",1994,Action|Comedy,Action Comedy,Action,2
388,Boys Life (1995),Boys Life,1995,Drama,Drama,Drama,1
389,"Colonel Chabert, Le (1994)","Colonel Chabert, Le",1994,Drama|Romance|War,Drama Romance War,Drama,3
390,Faster Pussycat! Kill! Kill! (1965),Faster Pussycat! Kill! Kill!,1965,Action|Crime|Drama,Action Crime Drama,Action,3
391,Jason's Lyric (1994),Jason's Lyric,1994,Crime|Drama,Crime Drama,Crime,2
392,"Secret Adventures of Tom Thumb, The (1993)","Secret Adventures of Tom Thumb, The",1993,Adventure|Animation,Adventure Animation,Adventure,2
393,Street Fighter (1994),Street Fighter,1994,Action|Adventure|Fantasy,Action Adventure Fantasy,Action,3
394,Coldblooded (1995),Coldblooded,1995,Comedy,Comedy,Comedy,1
395,Desert Winds (1995),Desert Winds,1995,Drama|Fantasy|Romance,Drama Fantasy Romance,Drama,3
396,Fall Time (1995),Fall Time,1995,Drama,Drama,Drama,1
397,"Fear, The (1995)","Fear, The",1995,Horror,Horror,Horror,1
398,Frank and Ollie (1995),Frank and Ollie,1995,Documentary,Documentary,Documentary,1
399,Girl in the Cadillac (1995),Girl in the Cadillac,1995,Drama,Drama,Drama,1
400,Homage (1995),Homage,1995,Drama,Drama,Drama,1
401,Mirage (1995),Mirage,1995,Action|Thriller,Action Thriller,Action,2
402,Open Season (1996),Open Season,1996,Comedy,Comedy,Comedy,1
403,Two Crimes (Dos crímenes) (1995),Two Crimes (Dos crímenes),1995,Comedy|Crime|Drama,Comedy Crime Drama,Comedy,3
404,Brother Minister: The Assassination of Malcolm X (1994),Brother Minister: The Assassination of Malcolm X,1994,Documentary,Documentary,Documentary,1
405,Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension) (1994),Highlander III: The Sorcerer (a.k.a. Highlander: The Final Dimension),1994,Action|Fantasy,Action Fantasy,Action,2
406,Federal Hill (1994),Federal Hill,1994,Drama,Drama,Drama,1
407,In the Mouth of Madness (1995),In the Mouth of Madness,1995,Horror|Thriller,Horror Thriller,Horror,2
408,8 Seconds (1994),8 Seconds,1994,Drama,Drama,Drama,1
409,Above the Rim (1994),Above the Rim,1994,Crime|Drama,Crime Drama,Crime,2
410,Addams Family Values (1993),Addams Family Values,1993,Children|Comedy|Fantasy,Children Comedy Fantasy,Children,3
411,Martin Lawrence: You So Crazy (1994),Martin Lawrence: You So Crazy,1994,Comedy|Documentary,Comedy Documentary,Comedy,2
412,"Age of Innocence, The (1993)","Age of Innocence, The",1993,Drama,Drama,Drama,1
413,Airheads (1994),Airheads,1994,Comedy,Comedy,Comedy,1
414,"Air Up There, The (1994)","Air Up There, The",1994,Comedy,Comedy,Comedy,1
415,Another Stakeout (1993),Another Stakeout,1993,Comedy|Thriller,Comedy Thriller,Comedy,2
416,Bad Girls (1994),Bad Girls,1994,Western,Western,Western,1
417,Barcelona (1994),Barcelona,1994,Comedy|Romance,Comedy Romance,Comedy,2
418,Being Human (1993),Being Human,1993,Drama,Drama,Drama,1
419,"Beverly Hillbillies, The (1993)","Beverly Hillbillies, The",1993,Comedy,Comedy,Comedy,1
420,Beverly Hills Cop III (1994),Beverly Hills Cop III,1994,Action|Comedy|Crime|Thriller,Action Comedy Crime Thriller,Action,4
421,Black Beauty (1994),Black Beauty,1994,Adventure|Children|Drama,Adventure Children Drama,Adventure,3
422,Blink (1994),Blink,1994,Thriller,Thriller,Thriller,1
423,Blown Away (1994),Blown Away,1994,Action|Thriller,Action Thriller,Action,2
424,Blue Chips (1994),Blue Chips,1994,Drama,Drama,Drama,1
425,Blue Sky (1994),Blue Sky,1994,Drama|Romance,Drama Romance,Drama,2
426,Body Snatchers (1993),Body Snatchers,1993,Horror|Sci-Fi|Thriller,Horror Sci-Fi Thriller,Horror,3
427,Boxing Helena (1993),Boxing Helena,1993,Drama|Mystery|Romance|Thriller,Drama Mystery Romance Thriller,Drama,4
428,"Bronx Tale, A (1993)","Bronx Tale, A",1993,Drama,Drama,Drama,1
429,Cabin Boy (1994),Cabin Boy,1994,Comedy,Comedy,Comedy,1
430,Calendar Girl (1993),Calendar Girl,1993,Comedy|Drama,Comedy Drama,Comedy,2
431,Carlito's Way (1993),Carlito's Way,1993,Crime|Drama,Crime Drama,Crime,2
432,City Slickers II: The Legend of Curly's Gold (1994),City Slickers II: The Legend of Curly's Gold,1994,Adventure|Comedy|Western,Adventure Comedy Western,Adventure,3
433,Clean Slate (1994),Clean Slate,1994,Comedy,Comedy,Comedy,1
434,Cliffhanger (1993),Cliffhanger,1993,Action|Adventure|Thriller,Action Adventure Thriller,Action,3
435,Coneheads (1993),Coneheads,1993,Comedy|Sci-Fi,Comedy Sci-Fi,Comedy,2
436,Color of Night (1994),Color of Night,1994,Drama|Thriller,Drama Thriller,Drama,2
437,Cops and Robbersons (1994),Cops and Robbersons,1994,Comedy,Comedy,Comedy,1
438,"Cowboy Way, The (1994)","Cowboy Way, The",1994,Action|Comedy|Drama,Action Comedy Drama,Action,3
439,Dangerous Game (1993),Dangerous Game,1993,Drama,Drama,Drama,1
440,Dave (1993),Dave,1993,Comedy|Romance,Comedy Romance,Comedy,2
441,Dazed and Confused (1993),Dazed and Confused,1993,Comedy,Comedy,Comedy,1
442,Demolition Man (1993),Demolition Man,1993,Action|Adventure|Sci-Fi,Action Adventure Sci-Fi,Action,3
443,"Endless Summer 2, The (1994)","Endless Summer 2, The",1994,Adventure|Documentary,Adventure Documentary,Adventure,2
444,Even Cowgirls Get the Blues (1993),Even Cowgirls Get the Blues,1993,Comedy|Romance,Comedy Romance,Comedy,2
445,Fatal Instinct (1993),Fatal Instinct,1993,Comedy,Comedy,Comedy,1
446,Farewell My Concubine (Ba wang bie ji) (1993),Farewell My Concubine (Ba wang bie ji),1993,Drama|Romance,Drama Romance,Drama,2
447,"Favor, The (1994)","Favor, The",1994,Comedy|Romance,Comedy Romance,Comedy,2
448,Fearless (1993),Fearless,1993,Drama,Drama,Drama,1
449,Fear of a Black Hat (1994),Fear of a Black Hat,1994,Comedy,Comedy,Comedy,1
450,With Honors (1994),With Honors,1994,Comedy|Drama,Comedy Drama,Comedy,2
451,Flesh and Bone (1993),Flesh and Bone,1993,Drama|Mystery|Romance,Drama Mystery Romance,Drama,3
452,Widows' Peak (1994),Widows' Peak,1994,Drama,Drama,Drama,1
453,For Love or Money (1993),For Love or Money,1993,Comedy|Romance,Comedy Romance,Comedy,2
454,"Firm, The (1993)","Firm, The",1993,Drama|Thriller,Drama Thriller,Drama,2
455,Free Willy (1993),Free Willy,1993,Adventure|Children|Drama,Adventure Children Drama,Adventure,3
456,Fresh (1994),Fresh,1994,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
457,"Fugitive, The (1993)","Fugitive, The",1993,Thriller,Thriller,Thriller,1
458,Geronimo: An American Legend (1993),Geronimo: An American Legend,1993,Drama|Western,Drama Western,Drama,2
459,"Getaway, The (1994)","Getaway, The",1994,Action|Adventure|Crime|Drama|Romance|Thriller,Action Adventure Crime Drama Romance Thriller,Action,6
460,Getting Even with Dad (1994),Getting Even with Dad,1994,Comedy,Comedy,Comedy,1
461,Go Fish (1994),Go Fish,1994,Drama|Romance,Drama Romance,Drama,2
462,"Good Man in Africa, A (1994)","Good Man in Africa, A",1994,Action|Adventure,Action Adventure,Action,2
463,Guilty as Sin (1993),Guilty as Sin,1993,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
464,Hard Target (1993),Hard Target,1993,Action|Adventure|Crime|Thriller,Action Adventure Crime Thriller,Action,4
465,Heaven & Earth (1993),Heaven & Earth,1993,Action|Drama|War,Action Drama War,Action,3
466,Hot Shots! Part Deux (1993),Hot Shots! Part Deux,1993,Action|Comedy|War,Action Comedy War,Action,3
467,Live Nude Girls (1995),Live Nude Girls,1995,Comedy,Comedy,Comedy,1
468,"Englishman Who Went Up a Hill But Came Down a Mountain, The (1995)","Englishman Who Went Up a Hill But Came Down a Mountain, The",1995,Comedy|Romance,Comedy Romance,Comedy,2
469,"House of the Spirits, The (1993)","House of the Spirits, The",1993,Drama|Romance,Drama Romance,Drama,2
470,House Party 3 (1994),House Party 3,1994,Comedy,Comedy,Comedy,1
471,"Hudsucker Proxy, The (1994)","Hudsucker Proxy, The",1994,Comedy,Comedy,Comedy,1
472,I'll Do Anything (1994),I'll Do Anything,1994,Comedy|Drama,Comedy Drama,Comedy,2
473,In the Army Now (1994),In the Army Now,1994,Comedy|War,Comedy War,Comedy,2
474,In the Line of Fire (1993),In the Line of Fire,1993,Action|Thriller,Action Thriller,Action,2
475,In the Name of the Father (1993),In the Name of the Father,1993,Drama,Drama,Drama,1
476,"Inkwell, The (1994)","Inkwell, The",1994,Comedy|Drama,Comedy Drama,Comedy,2
477,What's Love Got to Do with It? (1993),What's Love Got to Do with It?,1993,Drama|Musical,Drama Musical,Drama,2
478,Jimmy Hollywood (1994),Jimmy Hollywood,1994,Comedy|Crime|Drama,Comedy Crime Drama,Comedy,3
479,Judgment Night (1993),Judgment Night,1993,Action|Crime|Thriller,Action Crime Thriller,Action,3
480,Jurassic Park (1993),Jurassic Park,1993,Action|Adventure|Sci-Fi|Thriller,Action Adventure Sci-Fi Thriller,Action,4
481,Kalifornia (1993),Kalifornia,1993,Drama|Thriller,Drama Thriller,Drama,2
482,Killing Zoe (1994),Killing Zoe,1994,Crime|Drama|Thriller,Crime Drama Thriller,Crime,3
483,King of the Hill (1993),King of the Hill,1993,Drama,Drama,Drama,1
484,Lassie (1994),Lassie,1994,Adventure|Children,Adventure Children,Adventure,2
485,Last Action Hero (1993),Last Action Hero,1993,Action|Adventure|Comedy|Fantasy,Action Adventure Comedy Fantasy,Action,4
486,Life with Mikey (1993),Life with Mikey,1993,Comedy,Comedy,Comedy,1
