movieId,rating_count,rating_mean,first_rating_at,last_rating_at
396,32,2.4844,1997-01-29 23:47:02,2019-01-11 02:26:26
397,88,2.1193,1996-12-04 21:53:03,2019-01-26 16:32:07
398,52,3.4519,1996-05-02 06:39:08,2016-07-03 05:29:15
399,10,2.25,1996-12-18 18:35:43,2004-01-05 22:31:20
400,28,2.6071,1996-05-07 08:08:25,2017-09-07 12:38:51
401,17,3.1471,1996-10-30 10:36:55,2011-01-13 22:06:30
402,52,2.8365,1996-06-12 13:32:05,2016-05-09 08:52:49
403,15,2.1667,1997-02-04 21:30:41,2016-02-16 22:45:28
404,70,3.2786,1996-05-21 13:24:51,2016-03-20 02:32:47
405,3357,2.441,1996-03-01 00:00:00,2019-11-05 14:47:54
406,66,3.0758,1996-04-28 13:47:02,2019-09-04 20:16:00
407,1993,3.2434,1996-03-01 00:00:00,2019-11-20 04:01:11
408,611,3.2381,1996-03-01 00:00:00,2019-03-08 21:19:44
409,420,3.0417,1996-03-01 00:00:00,2019-09-19 06:33:19
410,17836,3.0116,1996-03-01 00:00:00,2019-11-20 03:14:49
411,105,2.781,1996-11-02 20:19:45,2019-07-19 01:08:11
412,4231,3.5596,1996-03-01 00:00:00,2019-11-10 23:28:04
413,5737,2.8109,1996-03-27 16:17:13,2019-11-17 23:45:07
414,829,2.6098,1996-03-01 00:00:00,2019-09-26 02:47:38
415,2938,2.8084,1996-03-01 00:00:00,2019-09-29 18:09:08
416,1634,2.6983,1996-03-01 00:00:00,2019-08-24 12:45:54
417,3007,3.5206,1996-03-01 00:00:00,2019-11-08 21:55:07
418,637,2.7009,1996-03-28 11:29:37,2019-09-04 08:03:11
419,4219,2.4867,1996-03-01 00:00:00,2019-11-13 05:15:10
420,13942,2.7501,1996-03-28 06:31:26,2019-11-16 00:36:26
421,1631,3.2872,1996-03-27 19:23:03,2019-11-17 17:48:55
422,1300,3.2335,1996-05-21 14:06:15,2019-11-10 21:23:48
423,2184,2.9991,1996-03-01 00:00:00,2019-11-12 21:44:53
424,706,2.7203,1996-03-01 00:00:00,2019-10-07 19:26:22
425,791,3.4652,1996-06-01 13:23:18,2019-10-18 22:04:56
426,3021,3.1091,1996-03-01 00:00:00,2019-11-20 01:22:59
427,3078,2.5481,1996-03-01 00:00:00,2019-10-12 14:56:10
428,4785,3.8231,1996-03-01 00:00:00,2019-11-20 21:17:38
429,1403,2.3817,1996-03-01 00:00:00,2019-11-20 01:26:20
430,237,2.3418,1996-03-01 00:00:00,2018-03-22 21:35:14
431,8879,3.7198,1996-03-01 00:00:00,2019-11-18 21:25:53
432,11729,2.7297,1996-03-27 13:23:52,2019-11-08 23:32:16
433,1150,2.9222,1996-05-08 21:07:36,2019-11-17 02:06:42
434,23089,3.0493,1996-03-01 00:00:00,2019-11-18 03:02:30
435,13194,2.5815,1996-03-01 00:00:00,2019-11-10 17:14:35
436,1185,2.6253,1996-06-09 11:42:46,2019-06-21 10:38:59
437,1675,2.5922,1996-03-14 04:20:18,2019-06-18 21:37:43
438,985,2.7122,1996-06-01 12:22:04,2019-10-20 00:45:26
439,57,2.5088,1996-03-01 00:00:00,2019-08-02 14:43:17
440,17918,3.6009,1996-03-01 00:00:00,2019-11-18 02:48:10
441,8204,3.6898,1996-03-01 00:00:00,2019-11-20 20:25:56
442,18088,3.0713,1996-03-01 00:00:00,2019-11-19 10:46:24
443,548,3.3431,1996-03-27 19:23:03,2019-09-27 00:15:34
444,1193,2.4149,1996-03-01 00:00:00,2019-07-04 04:49:12
445,1743,2.885,1996-05-21 14:18:22,2019-10-15 09:41:07
446,3472,3.8894,1996-03-01 00:00:00,2019-11-20 01:22:44
447,209,2.5167,1996-11-23 01:30:05,2015-04-01 20:52:05
448,2743,3.5558,1996-03-01 00:00:00,2019-11-20 16:35:29
449,642,3.4431,1996-06-09 11:41:15,2019-11-20 20:43:05
450,2750,3.3467,1996-05-21 13:54:20,2019-10-30 08:16:40
451,581,3.0448,1996-03-01 00:00:00,2018-11-10 16:17:05
452,1082,3.5518,1996-03-01 00:00:00,2019-02-16 22:33:42
453,874,3.1116,1996-05-21 13:45:13,2019-08-24 00:48:40
454,24161,3.4994,1996-03-01 00:00:00,2019-11-13 05:15:10
455,8275,2.6178,1996-03-01 00:00:00,2019-11-20 12:25:02
456,892,3.8083,1996-06-23 04:05:27,2019-11-06 05:40:22
457,49638,3.9722,1996-03-01 00:00:00,2019-11-20 15:43:06
458,956,3.1334,1996-03-01 00:00:00,2019-10-24 15:03:16
459,1036,2.7577,1996-03-01 00:00:00,2019-10-14 16:19:07
460,834,2.4275,1996-03-01 00:00:00,2019-10-03 18:56:13
461,815,3.3442,1996-05-18 06:03:36,2019-10-23 01:58:28
462,179,2.5894,1996-10-25 06:33:13,2018-04-16 10:08:22
463,369,2.813,1996-03-01 00:00:00,2019-09-04 04:58:21
464,3021,2.9176,1996-03-01 00:00:00,2019-10-06 01:33:28
465,680,3.2566,1996-03-01 00:00:00,2019-03-15 20:34:12
466,12947,2.9398,1996-03-01 00:00:00,2019-11-20 13:11:24
467,664,3.3712,1996-03-19 04:44:10,2019-08-07 09:01:23
468,6711,3.3125,1996-03-02 17:52:32,2019-11-20 01:20:11
469,1213,3.2576,1996-03-01 00:00:00,2019-10-24 15:03:16
470,440,2.1523,1996-03-01 00:00:00,2019-08-24 14:19:11
471,10631,3.658,1996-03-01 00:00:00,2019-11-20 22:49:45
472,663,2.8884,1996-03-01 00:00:00,2019-04-08 18:11:48
473,1292,2.2988,1996-04-23 13:18:04,2019-11-17 02:06:21
474,17996,3.7212,1996-03-01 00:00:00,2019-11-17 00:25:06
475,8580,3.9152,1996-03-01 00:00:00,2019-11-19 00:16:12
476,212,3.0259,1996-07-23 11:49:05,2018-06-11 17:35:31
477,4128,3.5465,1996-03-01 00:00:00,2019-11-20 03:00:24
478,253,2.4229,1996-03-01 00:00:00,2019-03-26 20:07:01
479,1136,2.9239,1996-03-01 00:00:00,2019-09-26 19:49:47
480,64144,3.6792,1996-03-01 00:00:00,2019-11-19 20:24:53
481,4993,3.3378,1996-03-01 00:00:00,2019-11-16 21:42:22
482,2508,3.424,1996-05-13 14:01:55,2019-10-10 04:31:42
483,538,3.7872,1996-03-01 00:00:00,2019-04-16 11:36:55
484,692,2.8035,1996-05-21 14:16:53,2019-10-06 02:32:46
485,13156,2.7995,1996-03-01 00:00:00,2019-11-17 00:35:33
486,559,2.6664,1996-03-01 00:00:00,2019-10-03 18:57:22
487,564,2.5665,1996-03-01 00:00:00,2019-07-27 12:34:59
488,525,3.3743,1996-03-01 00:00:00,2019-10-24 15:03:05
489,2765,2.7613,1996-03-01 00:00:00,2019-11-07 19:50:17
490,2935,3.36,1996-03-01 00:00:00,2019-09-29 18:11:04
491,4991,3.4053,1996-03-01 00:00:00,2019-11-08 00:05:01
492,3038,3.6532,1996-03-01 00:00:00,2019-11-10 01:19:43
493,3450,3.6257,1996-03-01 00:00:00,2019-11-06 23:41:01
494,11284,3.3531,1996-03-21 15:16:43,2019-11-20 18:57:25
495,685,3.4117,1996-03-17 13:55:27,2019-11-10 01:20:08
496,383,3.2768,1996-04-12 18:38:01,2019-09-29 23:19:27
497,13084,3.8821,1996-03-01 00:00:00,2019-11-20 01:18:35
498,362,2.7831,1996-03-01 00:00:00,2019-10-14 22:26:22
499,378,2.7791,1996-03-01 00:00:00,2018-04-10 23:15:25
500,34194,3.3863,1996-03-01 00:00:00,2019-11-17 19:34:52
501,1923,3.8424,1996-03-01 00:00:00,2019-11-12 07:41:22
502,3454,2.2765,1996-05-08 19:22:02,2019-10-25 01:27:39
503,131,3.0954,1996-11-06 13:38:07,2019-02-26 11:20:43
504,1080,2.9838,1996-06-03 18:09:51,2019-10-26 16:31:56
505,1224,2.5029,1996-05-11 07:52:05,2019-11-20 01:27:58
506,1272,3.4953,1996-03-01 00:00:00,2019-11-10 01:19:43
507,3109,3.528,1996-03-01 00:00:00,2019-11-13 13:31:10
508,19902,3.8021,1996-03-01 00:00:00,2019-11-19 15:07:58
509,15998,3.6811,1996-03-01 00:00:00,2019-11-10 23:27:21
510,822,2.7786,1996-03-01 00:00:00,2019-11-17 17:57:26
511,1535,3.1443,1996-03-01 00:00:00,2019-10-26 03:26:01
512,1176,2.9324,1996-06-22 02:20:51,2019-09-18 16:32:38
513,521,2.9376,1996-05-02 14:11:17,2019-10-27 18:46:26
514,4285,3.4614,1996-03-01 00:00:00,2019-11-08 00:08:37
515,9940,3.8977,1996-03-01 00:00:00,2019-11-20 22:38:24
516,3147,3.0882,1996-05-21 13:44:53,2019-11-17 02:04:10
517,3298,3.131,1996-03-01 00:00:00,2019-11-06 07:09:44
518,1145,2.6764,1996-05-23 09:54:36,2019-06-14 11:45:52
519,4697,2.1959,1996-03-01 00:00:00,2019-11-17 17:53:44
520,14245,3.0675,1996-03-01 00:00:00,2019-11-20 20:09:10
521,1987,3.3105,1996-03-01 00:00:00,2019-10-04 17:12:58
522,1228,3.5399,1996-03-01 00:00:00,2019-11-18 21:25:53
523,833,3.6429,1996-03-01 00:00:00,2019-11-20 01:29:59
524,7233,3.5335,1996-03-01 00:00:00,2019-11-09 15:58:19
525,153,3.4183,1996-03-01 00:00:00,2019-09-04 08:03:16
526,121,3.2107,1996-03-01 00:00:00,2019-01-27 17:27:35
527,60411,4.2476,1996-03-01 00:00:00,2019-11-21 05:13:07
528,839,2.7789,1996-03-01 00:00:00,2019-10-06 20:10:19
529,10037,3.8492,1996-03-01 00:00:00,2019-11-20 07:35:18
530,30,3.2667,1996-10-23 11:11:37,2016-11-24 19:07:56
531,7010,3.5358,1996-03-01 00:00:00,2019-11-20 01:19:49
532,5555,3.061,1996-05-14 09:37:46,2019-11-17 02:02:44
533,3638,2.9328,1996-05-20 11:02:07,2019-11-20 01:22:33
534,4460,3.8905,1996-03-01 00:00:00,2019-11-20 01:21:39
535,5170,3.778,1996-03-01 00:00:00,2019-11-08 00:04:51
536,671,3.2861,1996-05-21 14:17:58,2019-10-04 09:51:22
537,3085,3.1485,1996-03-01 00:00:00,2019-10-04 09:51:22
538,4684,3.7011,1996-03-01 00:00:00,2019-10-10 17:50:51
539,28137,3.5095,1996-03-01 00:00:00,2019-11-21 01:55:13
540,4550,2.719,1996-03-01 00:00:00,2019-11-20 01:21:25
541,36702,4.1158,1996-03-01 00:00:00,2019-11-19 21:38:57
542,3309,2.8498,1996-03-01 00:00:00,2019-09-06 12:39:11
543,11396,3.2368,1996-05-20 11:07:06,2019-11-12 07:42:10
544,2058,2.9291,1996-03-01 00:00:00,2019-09-21 12:00:18
546,5371,2.0615,1996-03-01 00:00:00,2019-11-18 00:02:20
547,761,2.8167,1996-07-20 07:14:36,2019-07-04 04:50:59
548,2605,2.9002,1996-03-01 00:00:00,2019-10-24 15:03:29
549,1326,3.8903,1996-09-07 02:03:14,2019-10-07 19:26:30
550,3063,3.0872,1996-05-08 22:59:22,2019-09-23 18:53:28
551,21940,3.7383,1996-03-01 00:00:00,2019-11-18 22:52:37
552,12096,3.2133,1996-03-01 00:00:00,2019-11-11 17:14:38
553,14333,3.7033,1996-03-01 00:00:00,2019-11-20 02:50:00
554,463,3.094,1996-03-22 17:26:11,2018-09-30 05:39:38
555,15314,3.8109,1996-03-01 00:00:00,2019-11-20 04:53:38
556,1152,3.9757,1996-03-01 00:00:00,2019-10-07 19:26:17
558,1495,2.8234,1996-06-29 16:19:03,2019-11-14 03:46:37
559,45,2.9556,1997-01-11 17:20:49,2019-02-26 11:20:43
560,38,3.0921,1997-02-04 21:38:27,2006-05-03 06:42:27
561,199,3.397,1996-05-10 10:02:29,2017-07-30 08:35:52
562,5787,3.7872,1996-05-20 05:12:43,2019-11-13 11:40:29
563,313,3.4617,1996-03-01 00:00:00,2018-08-30 16:08:26
564,307,2.329,1996-05-21 10:05:05,2019-05-30 11:03:53
565,831,3.2244,1996-08-27 03:58:52,2019-11-15 20:47:16
566,139,2.7626,1996-08-11 12:43:38,2019-07-04 01:04:08
567,363,3.3154,1996-08-29 14:32:54,2019-10-24 15:03:07
568,339,3.5782,1996-04-21 11:45:31,2019-09-27 22:25:31
569,1547,2.9383,1996-05-21 14:19:37,2019-11-17 02:05:55
570,206,3.4539,1996-10-23 11:08:35,2019-04-27 19:46:27
571,178,3.5758,1996-05-09 19:40:14,2015-03-01 01:09:52
572,30,2.7167,1997-01-01 15:01:30,2008-09-11 20:11:53
573,183,3.429,1996-03-01 00:00:00,2019-10-04 09:51:21
574,1276,3.3041,1996-03-01 00:00:00,2019-08-03 14:23:37
575,2614,2.9883,1996-05-08 12:10:35,2019-11-20 03:14:16
576,24,2.4375,1996-04-21 11:45:31,2019-09-04 20:15:54
577,589,2.8158,1996-10-07 08:42:31,2019-11-13 05:15:11
579,35,2.8857,1996-03-01 00:00:00,2018-05-28 19:29:05
580,510,3.0725,1996-07-20 19:51:52,2018-10-23 07:36:26
581,1756,3.9786,1996-03-13 23:47:14,2019-10-24 20:02:44
582,119,3.3235,1996-09-29 12:51:30,2018-09-10 01:42:58
583,247,3.5324,1996-03-01 00:00:00,2019-10-24 15:03:08
584,28,3.0357,1996-08-29 14:34:46,2019-02-26 11:20:43
585,8928,2.6617,1996-04-30 11:47:15,2019-11-20 01:19:28
586,29540,3.1419,1996-03-01 00:00:00,2019-11-20 19:07:36
587,28516,3.4342,1996-05-21 13:45:30,2019-11-20 19:54:28
588,43373,3.6988,1996-03-11 10:08:09,2019-11-20 23:25:00
589,57379,3.9464,1996-03-01 00:00:00,2019-11-20 18:52:58
590,41615,3.7257,1996-03-01 00:00:00,2019-11-20 02:49:07
591,29,2.0517,1996-10-23 14:10:48,2008-02-15 04:50:01
592,44110,3.4069,1996-03-01 00:00:00,2019-11-20 21:35:33
593,74127,4.1513,1996-03-01 00:00:00,2019-11-21 05:13:36
594,17940,3.5823,1996-03-01 00:00:00,2019-11-19 04:54:03
595,35723,3.6809,1996-03-27 17:52:13,2019-11-18 21:25:53
596,12742,3.4826,1996-03-01 00:00:00,2019-11-18 20:04:45
597,34234,3.4265,1996-03-01 00:00:00,2019-11-18 23:44:25
598,146,3.5479,1996-10-23 11:06:36,2019-11-05 14:58:36
599,3219,3.9587,1996-03-01 00:00:00,2019-11-05 11:12:11
600,278,2.9946,1996-07-02 16:32:05,2019-09-04 20:16:10
601,105,3.3714,1996-06-11 11:58:08,2017-09-27 07:52:34
602,297,3.9764,1996-10-23 11:06:55,2018-11-10 16:07:51
603,569,2.9279,1996-06-26 11:43:35,2019-03-16 01:47:27
604,6,1.9167,1997-02-03 20:41:19,2004-07-30 07:53:32
605,3255,3.2779,1996-07-15 06:49:11,2019-10-09 21:49:03
606,1407,2.5736,1996-05-09 02:39:31,2019-11-15 18:46:08
607,16,2.5938,1996-06-28 18:02:46,2016-07-26 14:39:33
608,47823,4.1114,1996-03-10 13:51:53,2019-11-20 21:44:09
609,2317,3.0086,1996-03-16 07:52:08,2019-11-13 15:33:51
610,7289,3.3742,1996-03-21 15:16:43,2019-11-10 04:42:04
611,1714,2.512,1996-03-10 18:20:10,2019-09-15 15:46:37
612,1477,2.7106,1996-05-07 13:36:55,2019-11-11 01:34:28
613,2227,3.6044,1996-03-30 06:30:15,2019-09-16 04:11:27
614,144,3.1389,1996-05-07 01:28:08,2010-08-23 05:09:00
615,578,3.8711,1996-04-21 15:47:47,2019-02-12 12:39:48
616,8197,3.387,1996-04-20 10:05:29,2019-11-19 01:46:05
617,504,3.5843,1996-04-07 10:04:49,2019-10-24 15:03:06
618,343,2.7653,1996-03-16 08:03:21,2019-09-01 19:35:56
619,663,2.5671,1996-03-16 07:52:08,2019-08-05 14:58:58
620,39,3.3333,1996-04-21 03:17:40,2019-04-12 10:31:35
621,299,3.6037,1996-03-18 08:09:31,2018-01-15 11:48:47
623,34,3.0588,1996-05-12 11:20:58,2008-12-25 17:13:49
625,25,3.28,1996-03-28 08:55:52,2018-03-08 03:11:45
626,598,2.8729,1996-04-14 14:33:42,2019-08-24 21:33:01
627,1729,3.5281,1996-04-06 18:19:16,2019-11-10 01:19:44
628,10950,3.7605,1996-03-31 13:50:21,2019-11-17 01:59:24
629,23,3.2391,1996-04-18 15:46:13,2017-09-18 20:46:32
630,200,3.285,1996-04-14 14:27:49,2017-02-18 01:25:04
631,2070,2.7239,1996-03-30 12:47:34,2019-11-08 09:16:28
632,361,3.9058,1996-04-04 02:46:48,2019-11-19 15:50:22
633,307,3.355,1996-04-04 02:46:48,2019-09-01 20:03:34
634,309,2.2799,1996-05-12 11:34:19,2019-11-02 06:10:13
635,1005,3.6358,1996-04-03 17:20:12,2019-10-23 03:08:17
636,34,3.0147,1996-05-05 09:38:05,2017-08-30 00:23:14
637,5371,2.8339,1996-03-30 21:26:12,2019-11-17 02:32:52
638,534,3.2687,1996-03-27 07:23:13,2019-10-03 18:57:40
639,1057,2.9309,1996-04-01 16:19:29,2019-11-20 23:22:48
640,2861,2.9696,1996-03-28 10:07:16,2019-05-22 21:53:52
641,98,2.5204,1996-04-07 20:37:06,2019-08-09 19:50:42
642,12,2.0833,1996-05-12 11:34:19,2019-04-08 18:11:50
643,21,2.1667,1996-04-21 15:45:18,2008-02-03 23:55:03
644,15,2.2667,1996-05-05 08:38:38,2008-02-03 23:53:58
645,274,3.6113,1996-04-10 08:09:50,2019-09-03 16:30:21
647,7345,3.5357,1996-04-18 15:46:13,2019-11-06 09:48:02
648,37035,3.4016,1996-05-16 04:05:34,2019-11-19 20:25:23
649,131,3.7214,1996-05-12 11:29:15,2018-08-12 04:44:46
650,1233,3.4546,1996-04-11 20:41:03,2019-03-30 18:39:28
651,40,2.4875,1996-04-21 04:29:10,2018-09-11 20:50:47
652,73,3.0068,1996-05-07 08:07:42,2019-04-08 18:11:49
653,13693,3.219,1996-05-14 06:28:24,2019-11-17 22:34:00
654,16,2.6875,1996-05-12 11:33:06,2011-08-05 22:21:02
655,18,2.3333,1996-04-21 03:27:16,2019-09-04 20:16:13
656,1138,2.8708,1996-03-18 20:27:07,2019-06-16 14:48:03
657,36,2.5556,1996-04-17 10:47:24,2019-10-08 02:23:37
658,47,3.0,1996-03-18 20:27:07,2006-12-07 04:44:02
659,454,3.7126,1996-06-21 21:12:48,2019-10-10 22:43:28
660,112,3.0179,1996-04-17 08:45:46,2015-11-03 19:22:16
661,9943,3.3033,1996-04-06 15:05:54,2019-11-17 16:56:38
662,2646,3.2455,1996-04-16 09:23:24,2019-11-07 07:08:13
663,3042,3.3606,1996-04-07 15:06:28,2019-11-17 02:04:17
664,301,3.0349,1996-04-05 15:28:27,2019-10-17 07:00:52
665,1269,3.946,1996-04-04 02:46:48,2019-11-14 15:07:00
666,161,3.4255,1996-03-28 04:23:14,2019-09-22 19:12:33
667,998,2.505,1996-03-28 11:16:50,2019-10-28 06:40:58
668,854,4.0966,1996-03-27 15:47:53,2019-11-15 10:48:10
670,740,4.1115,1996-04-03 13:49:15,2019-11-10 01:20:04
671,5883,3.6741,1996-04-12 16:51:44,2019-11-10 02:37:01
672,24,2.4167,1996-03-27 15:47:53,2008-08-26 14:57:44
673,10707,2.7609,1996-03-30 05:48:05,2019-11-17 06:42:58
674,3142,2.9683,1996-05-12 11:35:53,2019-11-16 21:39:20
675,26,2.1538,1996-05-03 09:59:59,2016-07-26 14:41:28
676,25,2.54,1996-04-13 12:58:36,2011-04-30 20:39:24
678,2479,4.0672,1996-05-04 00:45:48,2019-10-18 21:47:46
679,88,3.3295,1996-04-12 18:51:13,2019-02-26 11:20:44
680,1181,3.555,1996-04-22 14:49:18,2019-11-16 22:10:36
681,323,3.5712,1996-04-22 08:14:25,2019-09-06 19:15:07
682,62,3.1694,1996-05-12 11:11:15,2018-01-05 07:55:56
683,34,2.6618,1996-05-07 08:07:42,2018-10-29 15:02:25
684,23,2.4783,1996-05-03 10:00:50,2019-09-04 16:01:30
685,502,3.5269,1996-05-02 12:15:28,2019-02-17 02:07:13
687,94,2.9734,1996-03-28 08:05:01,2013-09-23 14:36:46
688,2700,2.5954,1996-03-27 12:33:51,2019-09-27 00:12:44
690,72,3.2847,1996-04-05 13:15:05,2017-09-01 11:26:10
691,1110,3.0554,1996-03-28 22:02:53,2019-10-04 09:51:23
692,843,2.3399,1996-03-25 18:21:01,2018-10-08 06:01:35
693,26,3.1346,1996-05-12 11:23:44,2017-11-13 10:54:37
694,2535,3.0016,1996-04-23 00:02:19,2019-06-01 07:10:23
695,768,3.1686,1996-03-26 20:24:08,2019-03-08 21:15:20
696,114,3.1798,1996-05-07 08:08:05,2019-09-03 16:30:21
697,1045,2.7737,1996-05-07 08:05:45,2019-10-04 09:51:23
698,143,2.7867,1996-03-29 06:50:04,2019-10-04 09:51:22
699,15,2.2333,1996-05-12 11:33:07,2010-07-23 15:10:59
700,1132,3.2535,1996-03-30 10:49:04,2019-10-18 22:10:33
701,102,3.1471,1996-03-28 09:03:48,2019-08-05 17:31:36
702,406,3.7857,1996-04-13 17:25:07,2019-10-07 19:26:39
703,335,2.8463,1996-05-10 13:42:59,2019-09-28 12:53:18
704,1695,2.8295,1996-04-26 14:23:17,2019-10-29 06:00:35
705,394,3.5254,1996-05-04 17:28:00,2019-01-06 18:35:47
706,236,3.1292,1996-05-07 05:50:01,2018-10-27 03:16:04
707,4201,3.0714,1996-04-29 14:34:34,2019-09-24 19:13:20
708,13940,3.391,1996-04-28 00:48:02,2019-11-04 11:36:34
709,2720,3.3077,1996-03-30 17:17:42,2019-11-18 08:39:43
710,1172,2.7393,1996-04-22 10:47:26,2019-05-19 18:42:02
711,1989,2.6262,1996-05-05 09:06:47,2019-11-13 05:15:12
712,172,3.5,1996-05-07 08:05:45,2019-11-06 07:02:08
713,127,3.3976,1996-05-10 21:21:07,2019-03-16 18:05:00
714,3906,3.89,1996-05-06 12:20:51,2019-11-20 01:22:08
715,558,3.5654,1996-04-19 04:19:47,2019-11-03 18:19:33
716,292,2.9281,1996-05-10 09:26:33,2019-09-18 17:11:07
717,85,3.1824,1996-06-20 10:31:42,2017-03-04 17:51:46
718,1033,3.4284,1996-05-31 21:47:23,2019-11-10 01:19:43
719,7148,2.9665,1996-07-11 04:37:25,2019-10-27 18:56:55
720,7719,4.1034,1996-04-04 12:04:08,2019-11-18 15:06:04
721,15,2.9333,1996-05-12 11:23:44,2004-06-29 00:18:43
722,312,3.5962,1996-04-23 21:36:39,2019-10-08 10:10:22
723,36,3.25,1996-05-05 09:05:06,2019-02-03 01:22:47
724,8426,3.0856,1996-05-05 12:32:42,2019-11-20 03:52:35
725,1426,2.7868,1996-04-30 18:34:03,2019-07-19 00:52:30
726,491,3.1181,1996-05-09 02:39:31,2018-11-02 18:02:06
727,24,3.1458,1996-05-07 08:07:42,2006-02-27 03:22:40
728,3207,3.8109,1996-04-22 14:51:05,2019-11-20 03:07:55
729,114,3.4868,1996-05-07 15:41:54,2019-09-29 18:37:46
730,62,3.0484,1996-05-10 21:20:52,2001-05-21 05:53:48
731,781,2.9161,1996-05-10 21:21:07,2019-03-08 21:15:22
732,219,2.8082,1996-05-10 21:20:27,2019-10-01 19:50:36
733,31979,3.6686,1996-06-02 00:27:59,2019-11-20 07:05:30
734,54,2.5833,1996-04-17 20:56:00,2010-03-23 03:25:27
735,1127,3.512,1996-04-20 14:21:40,2019-11-16 19:24:55
736,31040,3.189,1996-05-09 02:39:06,2019-11-17 17:03:04
737,4238,2.0991,1996-05-04 19:41:37,2019-11-08 23:26:59
738,25,3.18,1996-05-07 08:06:45,2018-05-18 01:23:56
739,11,1.9545,1996-05-12 11:32:09,2008-02-03 23:52:22
741,8381,3.9678,1996-04-16 16:31:52,2019-11-18 20:18:22
742,1850,2.7386,1996-05-05 09:38:18,2019-11-12 21:00:39
743,5784,2.7319,1996-05-20 05:12:43,2019-11-20 02:47:51
744,34,2.8529,1996-05-07 08:07:42,2009-06-20 03:21:26
745,12241,4.1044,1996-04-23 11:17:19,2019-11-17 22:10:23
746,311,3.7524,1996-05-12 11:40:27,2019-11-10 01:20:00
747,997,2.2924,1996-04-21 13:32:27,2019-05-21 23:36:37
748,4958,3.1646,1996-05-30 19:22:53,2019-10-07 19:26:18
749,39,2.6923,1996-05-07 08:06:45,2011-09-26 21:47:01
750,26714,4.2158,1996-05-07 09:17:23,2019-11-19 05:29:59
751,154,3.3864,1996-04-25 11:05:25,2019-08-28 20:44:20
752,39,2.8333,1996-04-25 11:05:25,2019-09-04 08:03:21
753,461,3.256,1996-05-10 11:01:01,2018-11-08 20:41:03
754,351,2.9715,1996-05-12 11:29:15,2019-10-04 09:51:23
755,138,3.3659,1996-05-16 04:05:35,2018-12-16 05:52:09
756,103,3.2233,1996-04-29 10:45:23,2019-09-04 20:16:22
757,244,3.543,1996-05-12 11:35:53,2019-10-31 01:46:43
758,23,3.1087,1996-05-12 06:10:36,2016-12-02 08:59:56
759,340,3.8471,1996-05-08 21:09:32,2018-08-04 18:36:09
760,907,3.6863,1996-05-05 13:44:30,2019-11-08 11:21:30
761,3536,2.792,1996-05-31 21:17:28,2019-10-16 05:04:26
762,8959,2.4039,1996-06-23 17:41:10,2019-11-15 16:06:32
763,53,3.0283,1996-06-07 08:11:30,2017-09-27 07:52:38
764,541,3.3614,1996-05-30 19:22:53,2019-11-20 01:32:15
765,4775,3.0212,1996-05-12 11:30:35,2019-11-17 02:02:56
766,1648,3.4238,1996-05-03 10:01:12,2019-10-03 18:54:13
767,282,3.5018,1996-05-12 11:36:30,2015-07-05 22:31:34
768,33,3.0152,1996-05-10 21:20:52,2017-09-07 19:14:03
769,127,3.5669,1996-04-29 10:46:29,2009-01-17 03:09:34
770,25,2.44,1996-05-02 06:37:20,2010-09-27 14:09:34
771,138,3.3442,1996-05-23 18:33:08,2016-05-25 03:09:25
772,31,2.871,1996-05-30 19:21:58,2017-01-14 12:03:34
773,44,3.3977,1996-05-30 19:22:20,2019-07-27 12:17:03
774,32,2.5938,1996-05-30 19:21:58,2016-01-19 22:45:38
775,147,2.9218,1996-05-25 10:32:52,2019-10-31 08:50:09
776,42,2.9762,1996-05-21 12:46:07,2008-08-27 11:43:00
777,30,2.85,1996-05-30 19:22:20,2017-03-18 08:52:53
778,28702,4.0077,1996-05-14 05:46:06,2019-11-20 08:30:41
779,475,2.8158,1996-05-10 13:42:59,2018-09-09 18:25:13
780,48902,3.3739,1996-06-26 19:40:53,2019-11-20 20:50:59
781,1878,3.4151,1996-05-16 08:31:48,2019-10-24 15:03:18
782,2621,2.8749,1996-07-24 06:52:36,2019-11-17 02:04:39
783,10676,3.2644,1996-06-18 22:12:22,2019-11-18 00:22:31
784,14457,2.7059,1996-06-12 13:28:29,2019-11-18 12:58:42
785,10260,3.2797,1996-07-12 05:11:45,2019-11-17 02:01:26
786,15412,3.1348,1996-06-15 19:07:14,2019-11-18 02:45:14
787,81,3.7531,1996-05-10 21:21:07,2019-09-19 06:36:10
788,19138,2.8111,1996-06-22 21:11:33,2019-11-18 12:58:30
789,44,2.9886,1996-05-30 12:47:12,2016-02-12 10:10:59
790,98,3.4949,1996-05-30 19:22:53,2017-03-21 19:20:48
791,102,3.6176,1996-05-30 19:22:20,2018-08-30 04:12:25
792,43,2.9535,1996-06-20 10:31:42,2017-07-21 18:51:33
793,109,3.2294,1996-06-20 10:31:42,2019-09-04 20:16:20
794,99,3.3535,1996-06-20 10:31:42,2019-02-26 11:20:43
795,96,3.2292,1996-06-12 13:31:57,2016-02-28 22:30:15
796,42,2.9643,1996-06-21 16:15:23,2016-12-20 15:18:52
797,104,3.3462,1996-07-15 13:17:03,2019-02-26 11:20:42
798,2959,2.8234,1996-12-06 17:45:22,2019-11-18 21:25:54
799,5867,3.3693,1996-07-13 09:39:15,2019-11-10 02:39:11
800,6537,4.0532,1996-06-20 10:31:42,2019-11-08 00:00:23
